order_id,clinic_id,product_id,product_name_x,category_x,order_date,quantity,delivered_to,delivery_time,current_stock,order_date_clean,stock_risk,total_qty,classification,product_name_y,category_id,category_y,cost_price,selling_price,shelf_life,cost_price_flagged,selling_price_flagged,revenue
O7O6G4,Cl_87,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,10/30/2021,7,Pune,5,9,10/30/2021,1.96875,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,88361
A7J6O9,Cl_85,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,12/10/2023,7,Kottayam,8,3,12/10/2023,0.65625,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,88361
G1N4C6,Cl_12,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,1/30/2020,1,Varanasi,8,6,1/30/2020,1.3125,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,12623
L1V0V9,Cl_36,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,10/18/2025,1,Malappuram,10,7,10/18/2025,1.53125,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,12623
P4E5N7,Cl_33,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,12/7/2025,2,Agra,5,3,12/7/2025,0.65625,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,25246
S8R8D5,Cl_4,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,8/6/2022,4,Raipur,6,10,8/6/2022,2.1875,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,50492
U3L1C3,Cl_29,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,9/20/2022,2,Ropar,4,6,9/20/2022,1.3125,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,25246
Y5X5N9,Cl_8,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,9/14/2021,2,Rajkot,6,7,9/14/2021,1.53125,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,25246
E8R2P2,Cl_24,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,12/15/2024,9,Pune,4,9,12/15/2024,1.96875,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,113607
Y2S9V4,Cl_32,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,8/26/2024,10,Alappuzha,5,7,8/26/2024,1.53125,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,126230
H8F3T3,Cl_90,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,6/8/2024,7,Rourkela,6,1,6/8/2024,0.21875,64,Slow_Moving,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),C_26,Dental Instruments,89284,12623,8,Normal,Normal,88361
B7A1P3,Cl_47,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,1/1/2023,10,Pune,8,9,1/1/2023,1.572815534,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,323260
E1R3M7,Cl_33,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,6/23/2022,8,Agra,4,6,6/23/2022,1.048543689,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,258608
E7O3A3,Cl_49,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,9/10/2023,6,Jalgaon,4,4,9/10/2023,0.699029126,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,193956
Q3L9X7,Cl_24,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,9/17/2023,10,Pune,6,2,9/17/2023,0.349514563,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,323260
Y6L5T2,Cl_18,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,10/20/2025,1,Rajkot,4,10,10/20/2025,1.747572816,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,32326
E2W9E1,Cl_26,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,8/16/2023,7,Kannur,4,7,8/16/2023,1.223300971,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,226282
O9N5K5,Cl_51,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,10/12/2020,1,Pathanamthitta,7,9,10/12/2020,1.572815534,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,32326
V6R0T4,Cl_15,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,12/11/2025,2,Okhla,3,7,12/11/2025,1.223300971,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,64652
U3Q0R3,Cl_85,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,5/28/2023,10,Kottayam,4,9,5/28/2023,1.572815534,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,323260
N0B6E7,Cl_61,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,11/15/2025,3,Jaipur-Rajasthan,9,3,11/15/2025,0.524271845,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,96978
X5X2D1,Cl_18,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,8/27/2022,10,Rajkot,10,4,8/27/2022,0.699029126,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,323260
C5M9S6,Cl_88,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,11/24/2023,3,Ambala,6,3,11/24/2023,0.524271845,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,96978
G4K5G6,Cl_41,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,12/20/2023,5,Nerul,8,3,12/20/2023,0.524271845,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,161630
Z1H5R6,Cl_84,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,5/26/2023,4,Vasant Kunj,3,1,5/26/2023,0.174757282,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,129304
F1V7Q8,Cl_90,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,8/5/2025,1,Rourkela,6,10,8/5/2025,1.747572816,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,32326
W4Z2N7,Cl_19,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,12/5/2025,7,Boriwali,6,1,12/5/2025,0.174757282,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,226282
Y9Q2U5,Cl_13,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,1/25/2022,8,Kurla,4,1,1/25/2022,0.174757282,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,258608
P7U5C2,Cl_91,P203,Composite Filling Instruments T.C. Blue Set Of 6Pcs,dental instruments,1/28/2023,7,Nagercoil,7,6,1/28/2023,1.048543689,103,Slow_Moving,Composite Filling Instruments T.C. Blue Set Of 6Pcs,C_26,Dental Instruments,127712,32326,4,Normal,Normal,226282
O7V9M1,Cl_84,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,2/10/2022,8,Vasant Kunj,5,1,2/10/2022,0.2,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,955888
B8P1E1,Cl_37,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,10/31/2023,2,Belgaum,6,6,10/31/2023,1.2,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,238972
Z5H5H3,Cl_47,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,7/28/2025,3,Pune,5,5,7/28/2025,1,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,358458
M6S0Q5,Cl_96,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,9/2/2025,5,Guwahati,7,3,9/2/2025,0.6,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,597430
S5P3M2,Cl_36,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,2/23/2022,9,Malappuram,9,1,2/23/2022,0.2,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,1075374
Z4A9Y1,Cl_6,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,3/23/2020,3,Indore,4,9,3/23/2020,1.8,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,358458
K6W9M7,Cl_83,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,7/5/2020,1,Vile Parle,10,8,7/5/2020,1.6,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,119486
G8C7R4,Cl_56,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,4/12/2021,2,Salem,10,4,4/12/2021,0.8,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,238972
P9W0U0,Cl_9,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,12/23/2020,1,Bargarh,5,8,12/23/2020,1.6,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,119486
V6N0S7,Cl_68,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,12/6/2022,10,Washim,4,8,12/6/2022,1.6,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,1194860
Z8H5Y5,Cl_28,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,1/20/2024,6,Jalandhar,5,1,1/20/2024,0.2,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,716916
T3O8Y7,Cl_33,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,9/28/2022,6,Agra,3,9,9/28/2022,1.8,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,716916
V0J5T2,Cl_18,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,2/3/2024,7,Rajkot,10,4,2/3/2024,0.8,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,836402
F9B9T3,Cl_38,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,12/13/2023,5,Navasari-Gujarat,6,2,12/13/2023,0.4,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,597430
X7U9S7,Cl_91,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,12/26/2022,6,Nagercoil,4,5,12/26/2022,1,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,716916
Y9W1W9,Cl_2,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,6/17/2024,7,Surat,7,4,6/17/2024,0.8,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,836402
P5Q9D8,Cl_57,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,5/22/2024,7,Salem,10,7,5/22/2024,1.4,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,836402
A5F2O0,Cl_89,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,7/8/2022,10,Kottayam,9,7,7/8/2022,1.4,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,1194860
A2N4Y2,Cl_71,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,10/31/2020,1,Gurugram,2,2,10/31/2020,0.4,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,119486
Z0V3Q8,Cl_80,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,5/23/2025,1,Kolhapur,9,3,5/23/2025,0.6,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,119486
Z8P3E4,Cl_50,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,2/2/2020,7,Raipur,5,10,2/2/2020,2,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,836402
R5I7X0,Cl_29,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,9/6/2020,1,Ropar,5,2,9/6/2020,0.4,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,119486
N0X6Y4,Cl_82,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,12/8/2023,5,Bhopal,4,6,12/8/2023,1.2,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,597430
W6X3G3,Cl_18,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,11/9/2025,7,Rajkot,9,5,11/9/2025,1,120,Slow_Moving,Impression Trays Set Of 10 (Dentulas  Perforated),C_26,Dental Instruments,46921,119486,8,Normal,Normal,836402
M1E3K3,Cl_3,P205,LUXATOMESET OF9 Pcs,dental instruments,1/18/2025,8,Chennai,4,7,1/18/2025,1.176,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1091864
N1D5P8,Cl_70,P205,LUXATOMESET OF9 Pcs,dental instruments,7/24/2020,1,Dehradun,2,1,7/24/2020,0.168,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,136483
Y6I5I4,Cl_13,P205,LUXATOMESET OF9 Pcs,dental instruments,5/24/2024,5,Kurla,10,4,5/24/2024,0.672,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,682415
L6M6M9,Cl_40,P205,LUXATOMESET OF9 Pcs,dental instruments,1/14/2020,9,Tirupattur,4,4,1/14/2020,0.672,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1228347
Y4N8Q7,Cl_67,P205,LUXATOMESET OF9 Pcs,dental instruments,9/26/2021,1,Raipur,4,10,9/26/2021,1.68,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,136483
X2V8H3,Cl_95,P205,LUXATOMESET OF9 Pcs,dental instruments,3/7/2025,7,Sangli,5,10,3/7/2025,1.68,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,955381
K3Y4P7,Cl_86,P205,LUXATOMESET OF9 Pcs,dental instruments,7/31/2023,9,Calicut,6,8,7/31/2023,1.344,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1228347
B3E3Y3,Cl_78,P205,LUXATOMESET OF9 Pcs,dental instruments,2/5/2022,10,Rajkot,4,5,2/5/2022,0.84,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1364830
U8H3U6,Cl_33,P205,LUXATOMESET OF9 Pcs,dental instruments,6/4/2023,7,Agra,6,5,6/4/2023,0.84,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,955381
S1B8K3,Cl_23,P205,LUXATOMESET OF9 Pcs,dental instruments,10/20/2020,9,Ernakulam,6,9,10/20/2020,1.512,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1228347
R7S1W2,Cl_82,P205,LUXATOMESET OF9 Pcs,dental instruments,10/29/2021,2,Bhopal,6,4,10/29/2021,0.672,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,272966
F7T4P5,Cl_36,P205,LUXATOMESET OF9 Pcs,dental instruments,6/6/2024,4,Malappuram,5,2,6/6/2024,0.336,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,545932
P9B4F3,Cl_89,P205,LUXATOMESET OF9 Pcs,dental instruments,11/12/2025,2,Kottayam,9,10,11/12/2025,1.68,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,272966
F6K7A4,Cl_17,P205,LUXATOMESET OF9 Pcs,dental instruments,8/31/2022,3,Ludhinana,8,6,8/31/2022,1.008,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,409449
J4K0Y3,Cl_45,P205,LUXATOMESET OF9 Pcs,dental instruments,6/16/2024,2,Malappuram,9,6,6/16/2024,1.008,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,272966
D3B4T5,Cl_39,P205,LUXATOMESET OF9 Pcs,dental instruments,4/14/2024,8,Salem,5,8,4/14/2024,1.344,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1091864
P4R2I0,Cl_49,P205,LUXATOMESET OF9 Pcs,dental instruments,11/27/2020,10,Jalgaon,10,5,11/27/2020,0.84,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1364830
P1Q6M6,Cl_73,P205,LUXATOMESET OF9 Pcs,dental instruments,6/19/2023,9,Kannur,8,8,6/19/2023,1.344,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1228347
P7A5G7,Cl_47,P205,LUXATOMESET OF9 Pcs,dental instruments,4/5/2025,9,Pune,10,7,4/5/2025,1.176,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,1228347
C3F9X5,Cl_12,P205,LUXATOMESET OF9 Pcs,dental instruments,5/31/2023,6,Varanasi,10,10,5/31/2023,1.68,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,818898
L5K9G5,Cl_36,P205,LUXATOMESET OF9 Pcs,dental instruments,12/18/2020,4,Malappuram,10,4,12/18/2020,0.672,125,Slow_Moving,LUXATOMESET OF9 Pcs,C_26,Dental Instruments,40773,136483,4,Normal,Normal,545932
I2A5U8,Cl_7,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,9/28/2024,2,Muzzaffar Nagar,5,2,9/28/2024,0.365384615,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,393142
G9N9W9,Cl_92,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,9/24/2020,8,Ghaziabad,4,1,9/24/2020,0.182692308,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1572568
C4X4R2,Cl_29,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,6/22/2023,3,Ropar,3,8,6/22/2023,1.461538462,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,589713
I2Z3D3,Cl_1,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,8/14/2025,5,Surat,8,9,8/14/2025,1.644230769,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,982855
M7A6P5,Cl_77,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,6/3/2022,3,Malappuram,8,9,6/3/2022,1.644230769,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,589713
L6Y9F7,Cl_29,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,6/16/2023,4,Ropar,3,4,6/16/2023,0.730769231,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,786284
I4E4W7,Cl_84,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,9/1/2022,7,Vasant Kunj,3,9,9/1/2022,1.644230769,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1375997
H0I9Y7,Cl_81,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,1/12/2020,6,Hyderabad,9,8,1/12/2020,1.461538462,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1179426
Y3E3O2,Cl_28,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,6/27/2023,8,Jalandhar,3,5,6/27/2023,0.913461538,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1572568
T3V8Q4,Cl_81,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,4/25/2024,8,Hyderabad,4,2,4/25/2024,0.365384615,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1572568
O8L4M1,Cl_87,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,11/13/2024,10,Pune,4,6,11/13/2024,1.096153846,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1965710
S9V1Z9,Cl_82,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,4/16/2025,3,Bhopal,6,8,4/16/2025,1.461538462,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,589713
L1L5R3,Cl_29,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,8/13/2024,5,Ropar,2,1,8/13/2024,0.182692308,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,982855
K6J9G6,Cl_53,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,10/9/2022,5,Malappuram,10,8,10/9/2022,1.461538462,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,982855
M6T4I6,Cl_20,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,3/17/2020,6,Kozhikode,10,9,3/17/2020,1.644230769,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1179426
J8K0J3,Cl_69,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,3/25/2021,3,Salem,5,9,3/25/2021,1.644230769,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,589713
J0V9I6,Cl_95,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,6/17/2025,7,Sangli,5,5,6/17/2025,0.913461538,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1375997
V8D6Z9,Cl_41,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,7/26/2021,1,Nerul,10,8,7/26/2021,1.461538462,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,196571
K4O7Q4,Cl_70,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,1/31/2025,10,Dehradun,5,9,1/31/2025,1.644230769,104,Slow_Moving,Crown & Bridge Remover Fully Automatic With 9 Tips,C_26,Dental Instruments,3539,196571,4,Normal,Normal,1965710
U3P2Q8,Cl_36,P207,COMPOSITE FILLING INSTRUMENTS T.C.GOLD,dental instruments,2/29/2024,10,Malappuram,8,8,2/29/2024,1.142857143,140,Slow_Moving,COMPOSITE FILLING INSTRUMENTS T.C.GOLD,C_26,Dental Instruments,29729,130446,4,Normal,Normal,1304460
M7S8K4,Cl_3,P207,COMPOSITE FILLING INSTRUMENTS T.C.GOLD,dental instruments,4/24/2025,10,Chennai,6,1,4/24/2025,0.142857143,140,Slow_Moving,COMPOSITE FILLING INSTRUMENTS T.C.GOLD,C_26,Dental Instruments,29729,130446,4,Normal,Normal,1304460
R1E2B7,Cl_23,P207,COMPOSITE FILLING INSTRUMENTS T.C.GOLD,dental instruments,7/12/2023,6,Ernakulam,6,10,7/12/2023,1.428571429,140,Slow_Moving,COMPOSITE FILLING INSTRUMENTS T.C.GOLD,C_26,Dental Instruments,29729,130446,4,Normal,Normal,782676
